,year,month,rating_standard,rating_rapid,rating_blitz,country
6,2021.0,2.5,1514.2666666666667,1576.0333333333333,1578.0,CPV
0,2015.0,7.090909090909091,1733.3560606060607,1698.5,1719.0,STP
1,2016.0,6.875,1738.201388888889,1640.611111111111,1725.5,STP
2,2017.0,6.923076923076923,1742.7051282051284,1713.0555555555557,1732.0,STP
3,2018.0,7.5588235294117645,1735.765625,1698.857142857143,1733.8333333333333,STP
4,2019.0,7.175,1729.5931372549019,1657.9833333333331,1813.25,STP
5,2020.0,6.636363636363637,1732.7368421052631,1658.5,1812.0,STP
6,2021.0,2.5,1703.9583333333333,1658.5,1812.0,STP
0,2015.0,6.5,2282.0,,,CAM
1,2016.0,6.5,2282.0,,,CAM
2,2017.0,6.181818181818182,2282.0,,,CAM
3,2018.0,6.5,2282.0,,,CAM
4,2019.0,6.5,2250.0,,,CAM
5,2020.0,6.5,2250.0,,,CAM
6,2021.0,2.5,2250.0,,,CAM
0,2015.0,8.348993288590604,1665.2480890464933,1682.3696969696969,1647.012857142857,KEN
1,2016.0,7.191489361702128,1595.1499450285166,1688.6447368421052,1648.8076576576575,KEN
2,2017.0,7.029032258064516,1570.8954978354977,1539.763956809474,1566.9374861572537,KEN
3,2018.0,7.175925925925926,1518.136947567358,1560.151193755739,1559.7719227313567,KEN
4,2019.0,7.187931034482759,1496.7278183716076,1490.6016879251702,1477.159863945578,KEN
5,2020.0,6.518282988871224,1481.2420954831332,1486.337750385208,1477.5250965250966,KEN
6,2021.0,2.5023809523809524,1481.167924528302,1485.1998327759197,1477.5250965250966,KEN
0,2015.0,7.185185185185185,1709.608171663727,1787.2665577342048,1734.241622574956,TTO
1,2016.0,6.852459016393443,1672.835866910867,1731.0329365079367,1686.8445075757577,TTO
2,2017.0,6.634536082474226,1658.647464925999,1731.442857142857,1650.3517973856208,TTO
3,2018.0,6.6068069861173315,1637.509659090909,1686.1621212121213,1645.348705501618,TTO
4,2019.0,6.780269058295964,1609.276587795766,1624.4132302405499,1623.3716216216217,TTO
5,2020.0,6.53347280334728,1579.8840747904578,1614.6183333333333,1618.170386904762,TTO
6,2021.0,2.5384615384615383,1570.7345679012346,1619.5656565656566,1618.0714285714287,TTO
0,2015.0,7.1980519480519485,1852.046730268367,1841.67572306606,1907.7657881192881,BRA
1,2016.0,7.0071473617826365,1818.443413738138,1771.4972575078702,1835.4106124529012,BRA
2,2017.0,6.934809899569584,1791.6912360538793,1739.4334611071458,1797.2961556654157,BRA
3,2018.0,6.866478618491882,1766.723896536618,1709.6480834629022,1765.3379939525057,BRA
4,2019.0,6.9568554596788,1741.026611155918,1670.9048585893725,1726.9646201204662,BRA
5,2020.0,6.531107343158993,1735.7971432129514,1665.874033100534,1715.806994047619,BRA
6,2021.0,2.5053624499289313,1733.0692961823775,1665.2756014477327,1712.025681341719,BRA
0,2015.0,7.37984496124031,1826.6903596623836,1871.9468954248366,1898.274019607843,JAM
1,2016.0,6.889240506329114,1790.418493150685,1834.84,1772.5537634408602,JAM
2,2017.0,7.074742268041237,1719.2804327808474,1766.5730593607304,1723.9190199335549,JAM
3,2018.0,6.987068965517241,1658.8023779873097,1682.3769230769233,1691.7568100358424,JAM
4,2019.0,6.797752808988764,1606.7423560691277,1630.4583333333335,1661.8183379120878,JAM
5,2020.0,6.506826506826506,1600.5009615384615,1629.8453333333332,1661.3461538461538,JAM
6,2021.0,2.5054744525547443,1598.8122605363985,1629.824,1661.3461538461538,JAM
0,2015.0,7.434936350777935,1996.0056865274848,1981.3189233155526,2002.663952586233,PHI
1,2016.0,6.857933579335794,1965.136571268238,1920.6039122791335,1947.4516632758684,PHI
2,2017.0,6.805131004366812,1940.0006771813244,1895.814796460849,1921.4604220224219,PHI
3,2018.0,7.024500907441016,1888.4329124579124,1872.5210680964497,1854.722581922582,PHI
4,2019.0,7.3359721342621915,1814.6114851800523,1815.2275423503975,1798.7899818649819,PHI
5,2020.0,6.5775084554678696,1786.5663833075732,1788.4616408310458,1796.067822671156,PHI
6,2021.0,2.5008450704225353,1786.2590733590735,1788.4305062166964,1796.184814814815,PHI
0,2015.0,6.715909090909091,1935.7717803030303,1690.0515873015872,1956.1884057971015,GUA
1,2016.0,7.230434782608696,1869.9203243616287,1686.4166666666665,1957.9565217391305,GUA
2,2017.0,7.272108843537415,1808.9711567732115,1730.9791666666667,1754.0238095238096,GUA
3,2018.0,7.511160714285714,1731.4951277671007,1712.0074074074073,1725.6282407407407,GUA
4,2019.0,6.870229007633588,1695.9317393972567,1712.2222222222222,1723.0524691358023,GUA
5,2020.0,6.546428571428572,1681.522586075812,1715.9,1725.5555555555557,GUA
6,2021.0,2.5,1681.5376344086021,1715.9,1724.581818181818,GUA
0,2015.0,7.031041069723019,1877.9124062643818,1883.0002401857787,1864.7461354617606,COL
1,2016.0,7.059205350118018,1846.5409496207756,1837.7696166293254,1825.6235637518823,COL
2,2017.0,6.916610962566845,1814.9527608397198,1804.6586136455244,1791.9434944889106,COL
3,2018.0,6.79660831808624,1789.0465966799368,1772.8754469379992,1776.0579617002113,COL
4,2019.0,6.807917109458024,1751.293028205434,1739.3295893843742,1749.147846361622,COL
5,2020.0,6.5326142783769905,1742.4255106778087,1736.0129138127854,1741.5641467234764,COL
6,2021.0,2.507481612985037,1742.282171349289,1733.69650379107,1739.3672518422193,COL
0,2015.0,7.271428571428571,1844.4151960784313,,1932.0,ETH
1,2016.0,7.085365853658536,1777.5,,1932.857142857143,ETH
2,2017.0,7.37719298245614,1788.0328703703703,,1898.3111111111111,ETH
3,2018.0,7.284810126582278,1759.4545454545455,,1904.638888888889,ETH
4,2019.0,6.93298969072165,1763.6780701754385,1832.5952380952383,1880.2127976190477,ETH
5,2020.0,6.912213740458015,1757.908256880734,1695.4650000000001,1728.1516949152542,ETH
6,2021.0,2.5330882352941178,1755.259090909091,1695.4,1724.0507246376812,ETH
0,2015.0,7.124505928853755,1785.1204114835537,1835.7192307692308,1840.1522988505747,PUR
1,2016.0,6.636029411764706,1771.6862140114906,1790.559375,1781.5318930041153,PUR
2,2017.0,6.756535947712418,1753.950725258538,1781.5238095238096,1717.4989733508082,PUR
3,2018.0,6.657289356984479,1728.8445656612055,1743.3344748019276,1708.820063131313,PUR
4,2019.0,6.76747311827957,1708.6785072951739,1695.657224958949,1670.0638238674167,PUR
5,2020.0,6.565051020408164,1700.8966800356507,1694.8181306306308,1646.814298245614,PUR
6,2021.0,2.5076142131979697,1699.3330903790088,1694.8175675675675,1646.8,PUR
0,2015.0,7.277777777777778,1607.2592592592594,1676.0,1661.4305555555557,TPE
1,2016.0,7.226744186046512,1575.6443798449611,1628.4166666666665,1661.75,TPE
2,2017.0,7.034653465346534,1555.026936026936,1452.408866995074,1497.3989661654136,TPE
3,2018.0,7.012,1527.1091101694915,1449.5199010654492,1444.061515151515,TPE
4,2019.0,7.01,1496.0836397058824,1440.3604417670683,1417.593482905983,TPE
5,2020.0,6.841317365269461,1495.3327505827506,1436.8690476190477,1399.5980902777776,TPE
6,2021.0,2.5,1495.7342657342658,1436.357142857143,1400.1666666666667,TPE
0,2015.0,7.21191135734072,1809.6652204727425,1935.2727272727273,1824.518560090703,CRC
1,2016.0,7.138492871690428,1735.9906926406927,1637.479938271605,1718.3753125769892,CRC
2,2017.0,7.122977346278317,1666.5117241781982,1609.8840182648403,1653.7991574761218,CRC
3,2018.0,6.902496135875069,1613.8509726066284,1581.7117521367522,1600.922220854107,CRC
4,2019.0,7.050572166851237,1563.763145912559,1491.9809338280766,1534.3472851756235,CRC
5,2020.0,6.526427061310782,1555.5003006253007,1490.5087484754667,1523.1971451124853,CRC
6,2021.0,2.5,1556.3721854304636,1491.9813664596272,1523.9478260869564,CRC
0,2015.0,7.225325172149962,1829.511174797031,1832.5626750318238,1829.3589400909977,VEN
1,2016.0,7.324169842133914,1737.7217918786866,1733.0931385716024,1772.6888991674375,VEN
2,2017.0,7.0529311544689595,1689.4639388518685,1695.5479270634626,1717.2769511189545,VEN
3,2018.0,6.940899357825217,1644.034031168122,1659.8662564007423,1666.4360107832313,VEN
4,2019.0,7.003113228344021,1604.842615808041,1609.734912685331,1603.3200043009406,VEN
5,2020.0,6.514653805496829,1605.3495566638958,1606.3518266908213,1599.4282291374263,VEN
6,2021.0,2.506221064814815,1604.2332713754647,1605.4009242560865,1598.4411184210526,VEN
0,2015.0,7.707191780821918,1848.4732589114076,1897.1800595238094,1883.4005102040817,MGL
1,2016.0,7.05622009569378,1768.172855508207,1724.2114143619604,1734.2088456284152,MGL
2,2017.0,6.908817635270541,1736.6565066690068,1672.910692239859,1647.2848586309524,MGL
3,2018.0,6.992201039861352,1707.6675629711342,1653.7832665139367,1633.646901977165,MGL
4,2019.0,7.128349788434415,1694.73454084675,1640.6388089240734,1580.1139298245614,MGL
5,2020.0,6.514502762430939,1698.718062982769,1640.424336650083,1582.8716904276985,MGL
6,2021.0,2.5,1698.5628342245989,1640.439054726368,1582.9429735234216,MGL
0,2015.0,6.823529411764706,1699.4068627450981,,1923.0,GUY
1,2016.0,7.204545454545454,1638.0640331890331,,1803.0,GUY
2,2017.0,6.6521739130434785,1624.8623188405797,,1783.0,GUY
3,2018.0,7.0,1537.0258620689656,,1783.0,GUY
4,2019.0,7.9222222222222225,1478.3011904761904,,1635.7142857142858,GUY
5,2020.0,6.578431372549019,1476.544217687075,1491.219008264463,1564.5289256198348,GUY
6,2021.0,2.5172413793103448,1475.3469387755101,1467.851851851852,1506.9166666666667,GUY
0,2015.0,6.826086956521739,1884.4032633835825,1933.5791984732825,1880.8512396694214,MEX
1,2016.0,6.80188679245283,1868.3355562526074,1837.4742240215926,1830.7317317317315,MEX
2,2017.0,6.9326283987915405,1845.6011422376587,1806.6655584155585,1814.285504123086,MEX
3,2018.0,7.033046042879628,1822.3857796742707,1765.950584669237,1784.449349809175,MEX
4,2019.0,6.886421861656704,1789.6577626027354,1744.5328350970017,1748.1993188032943,MEX
5,2020.0,6.5239934932899555,1783.8889152810768,1741.8474118697009,1739.9395658508158,MEX
6,2021.0,2.5042579075425793,1783.758190883191,1741.8393574297188,1738.9997621313034,MEX
0,2015.0,7.660714285714286,1858.6924888660499,1759.0,2059.222222222222,ANG
1,2016.0,7.158415841584159,1810.802320827321,1878.2655885780887,1826.155303030303,ANG
2,2017.0,7.086715867158672,1772.552923927924,1888.1849278499278,1808.128103064544,ANG
3,2018.0,6.8,1717.9078962299836,1856.9131498470947,1800.1841787439612,ANG
4,2019.0,6.881481481481481,1687.640516186712,1825.0011549395879,1779.9226899092969,ANG
5,2020.0,6.623913043478261,1663.4974213970693,1824.2157960199004,1779.7227182539684,ANG
6,2021.0,2.5,1663.536971830986,1824.2388059701493,1779.6011904761904,ANG
0,2015.0,7.027027027027027,1779.0188426639272,2003.4333333333334,1883.287162162162,PAR
1,2016.0,6.776119402985074,1747.7554765445868,1865.0571428571427,1820.508647798742,PAR
2,2017.0,6.851898734177215,1703.001968906284,1835.0342105263157,1695.164952273142,PAR
3,2018.0,6.846627565982405,1647.1173198146882,1723.6413793103447,1641.7767295597484,PAR
4,2019.0,6.763513513513513,1606.935465116279,1662.049298100743,1599.7252083333333,PAR
5,2020.0,6.5236294896030245,1602.260395010395,1635.775593775594,1577.3305893581485,PAR
6,2021.0,2.5112570356472794,1598.7022587268993,1635.8216216216217,1577.359251968504,PAR
0,2015.0,7.23404255319149,1887.4345744680852,1805.0,1940.559126984127,HON
1,2016.0,7.325,1835.3212879640046,1755.5285087719296,1865.108416252073,HON
2,2017.0,7.0636363636363635,1789.9474167444757,1813.6613333333332,1846.8785714285714,HON
3,2018.0,7.0201005025125625,1740.170597681888,1791.3045977011495,1828.8688888888887,HON
4,2019.0,7.317120622568093,1668.2009275589521,1793.6312292358803,1800.8633720930231,HON
5,2020.0,6.518518518518518,1659.8541666666667,1794.9127906976744,1798.672480620155,HON
6,2021.0,2.5,1659.9697265625,1794.9767441860465,1798.8372093023256,HON
0,2015.0,6.892531356898518,2043.6023299504886,2189.3598033910534,2041.6518152874257,CUB
1,2016.0,6.703752642706131,2025.7077371501284,2152.8735632183907,2025.0194826388315,CUB
2,2017.0,6.679366650173182,2013.6935062644586,2136.825017901898,2001.2008553378935,CUB
3,2018.0,6.6853953488372095,1994.1522448933624,2080.451776285583,1995.6412332312227,CUB
4,2019.0,6.6585845347313235,1965.6080997984614,2080.6633520074697,1990.3442259461433,CUB
5,2020.0,6.5582874099194575,1954.8245807127882,2080.2375201288246,1978.4760184155764,CUB
6,2021.0,2.500633445945946,1954.0769144648455,2080.3173076923076,1971.1352723915052,CUB
0,2015.0,6.5,1781.3,,,ISV
1,2016.0,6.681818181818182,1725.0,,,ISV
2,2017.0,6.5,1713.090909090909,,,ISV
3,2018.0,6.916666666666667,1680.6875,,,ISV
4,2019.0,6.653846153846154,1652.7435897435898,,,ISV
5,2020.0,6.5,1653.0,,,ISV
6,2021.0,2.5,1653.0,,,ISV
0,2015.0,6.5,1749.25,,,IVB
1,2016.0,6.5,1749.25,,,IVB
2,2017.0,6.5,1749.25,,,IVB
3,2018.0,6.5,1749.25,,,IVB
4,2019.0,6.5,1749.25,,,IVB
5,2020.0,6.5,1749.25,,,IVB
6,2021.0,2.5,1749.25,,,IVB
0,2015.0,7.117741935483871,1851.7815214979698,1836.394483532171,1858.874290348743,BAN
1,2016.0,7.054273504273504,1814.9923459259949,1787.9007771120953,1833.2467908902693,BAN
2,2017.0,7.099403578528827,1769.6411652080483,1741.102771419999,1809.7705007824725,BAN
3,2018.0,6.890605892162313,1734.3139567410128,1701.2597489110938,1771.0563668600903,BAN
4,2019.0,6.913324881564022,1708.2787595861187,1674.4949127321358,1709.2833292958655,BAN
5,2020.0,6.530350719424461,1691.98753452624,1666.008181818182,1701.202654156629,BAN
6,2021.0,2.5510855683269478,1684.9021508794237,1656.4705358815816,1695.173525377229,BAN
0,2015.0,6.878637331440738,1739.7854382017824,1779.4114427860695,1793.926880916791,PER
1,2016.0,6.965075669383004,1680.1636051704593,1792.2851473922904,1706.077232017912,PER
2,2017.0,7.043271751722456,1620.0572003971715,1670.7298126614987,1670.0600240105978,PER
3,2018.0,7.010467198345985,1571.247197220157,1644.1997544677545,1600.8600231729056,PER
4,2019.0,7.024846773834563,1527.3054040605296,1534.6009714173736,1503.5682592522508,PER
5,2020.0,6.537915878491154,1519.5087246459232,1510.212072744131,1496.2458931133428,PER
6,2021.0,2.501375726077652,1519.17802142618,1513.670868347339,1496.8608117816093,PER
0,2015.0,6.953277545327754,1875.2241678674045,1813.1476899383983,1826.469004524887,BUL
1,2016.0,6.936132465996452,1821.751420218437,1695.0965452641494,1725.0070821053719,BUL
2,2017.0,6.675476839237057,1783.608498269347,1649.6324574563369,1682.7828396531836,BUL
3,2018.0,6.593991558780291,1766.7301611642877,1645.6529447207638,1675.8880947173268,BUL
4,2019.0,6.748871119473189,1743.081183324025,1628.0086715405387,1660.6397730028164,BUL
5,2020.0,6.655402401067141,1732.197368713311,1617.1711028163445,1654.7147790474264,BUL
6,2021.0,2.520979020979021,1731.3521659707724,1611.4901779095626,1649.696912242687,BUL
0,2015.0,7.121527777777778,1878.4179189243428,1800.9163813459268,1833.8548956546597,BLR
1,2016.0,6.925345622119815,1832.6230325845552,1715.097231596985,1788.574569910609,BLR
2,2017.0,6.821315372424722,1799.3026822092472,1658.4697075352087,1714.4762318499743,BLR
3,2018.0,6.722582972582972,1778.9551548120287,1618.2529929782816,1672.5853509320004,BLR
4,2019.0,6.753745928338763,1745.7872280844156,1570.6656662478233,1617.3916524305494,BLR
5,2020.0,6.567525125628141,1732.8819599427754,1563.6067320604893,1615.7362958856863,BLR
6,2021.0,2.503441802252816,1729.829584040747,1565.0549132947976,1616.3971583220568,BLR
0,2015.0,6.969656992084433,2065.74453691848,2051.32005899705,2015.7893081761006,INA
1,2016.0,7.413941480206541,2007.2625367634907,2010.0206093189963,1992.203869047619,INA
2,2017.0,7.4067357512953365,1961.6731909599835,1981.3081205758372,1964.6070601851852,INA
3,2018.0,6.87117903930131,1925.0306573194632,1957.000462962963,1974.959090909091,INA
4,2019.0,7.0790476190476195,1898.4702847297788,1915.7979362839674,1896.1765873015872,INA
5,2020.0,6.511225444340505,1891.580051318773,1907.5848027690702,1896.8125,INA
6,2021.0,2.5014018691588786,1891.6842105263158,1906.3333333333333,1896.8194444444443,INA
0,2015.0,7.077419354838709,1799.014765536369,1870.1940928270044,1783.1637067395263,BOL
1,2016.0,7.232942776900122,1687.3656982510242,1798.8079365079366,1616.625,BOL
2,2017.0,7.231494252873563,1604.7158702090142,1771.822868515665,1513.8642720620358,BOL
3,2018.0,7.0914008143307505,1532.465562512884,1548.352299967606,1476.1968118437733,BOL
4,2019.0,6.871884735202492,1487.5519665125876,1469.3820144373578,1421.0048627473157,BOL
5,2020.0,6.5188536953242835,1483.5551697948044,1468.3783003300332,1421.0606919048846,BOL
6,2021.0,2.5,1483.2289898132428,1468.3787128712872,1421.084985835694,BOL
0,2015.0,7.582608695652174,1738.7975078975078,1755.042803030303,1742.4777777777779,PLE
1,2016.0,6.892857142857143,1730.7774525558616,1739.908611111111,1748.4751773049645,PLE
2,2017.0,7.092178770949721,1715.714867937969,1723.4273504273506,1719.8301059059986,PLE
3,2018.0,7.079295154185022,1688.6470957613815,1668.3184846665938,1678.4762675296656,PLE
4,2019.0,7.447668503603222,1650.5277651515153,1574.4379639694616,1645.9882951653944,PLE
5,2020.0,6.550704225352113,1644.1737693389593,1584.2005481645724,1644.6227855477855,PLE
6,2021.0,2.515235457063712,1641.5168067226891,1586.450980392157,1643.3503184713377,PLE
0,2015.0,7.607142857142857,1901.1452121212121,1950.5,1918.0863003663005,PAN
1,2016.0,7.4602272727272725,1837.5521290751828,1855.1145833333333,1860.7244680851065,PAN
2,2017.0,7.10674202340869,1758.214810750022,1807.7979344729345,1812.3780626780626,PAN
3,2018.0,7.070921985815603,1712.0644399460189,1775.2323943661972,1751.038353278003,PAN
4,2019.0,7.3590785907859075,1649.9415352852852,1754.6741666666667,1645.7320866141733,PAN
5,2020.0,6.551470588235294,1637.2618801652893,1692.651455965909,1623.8227910685807,PAN
6,2021.0,2.510869565217391,1631.1482649842271,1692.6328125,1623.7964912280702,PAN
0,2015.0,7.056291390728477,1905.1862287256122,1901.1399775312177,1934.585544416326,KAZ
1,2016.0,7.133843909555069,1820.360661082615,1812.3392537921318,1845.609219292158,KAZ
2,2017.0,7.253441366091654,1721.6207341972602,1691.4469610241124,1720.8524141545058,KAZ
3,2018.0,7.031063559572332,1604.3846749304316,1581.6550650058005,1606.8980840517595,KAZ
4,2019.0,7.123993701407342,1540.756022583345,1487.9764039458923,1526.2759273706938,KAZ
5,2020.0,6.53380242825607,1530.6529806259314,1463.6778473179875,1500.6669127418766,KAZ
6,2021.0,2.5020666850372004,1530.1559763989342,1464.542673421668,1501.4131274131273,KAZ
0,2015.0,6.822614107883817,1967.5565927733714,1913.3194000304554,2004.7438822751324,UZB
1,2016.0,7.05668358714044,1899.3825650146423,1856.0651692708334,1903.9178425357873,UZB
2,2017.0,7.250322580645161,1798.3222118354493,1773.4883712423518,1752.2497843340234,UZB
3,2018.0,6.997794928335171,1744.773655820428,1719.5395068807338,1685.2353779930052,UZB
4,2019.0,7.033575317604356,1677.589803271767,1687.592590949423,1643.993094082293,UZB
5,2020.0,6.518666666666666,1673.9596034087185,1668.928618205632,1652.118174409128,UZB
6,2021.0,2.5533731853116994,1669.467718446602,1642.1448063380283,1652.1882640586798,UZB
0,2015.0,7.258146639511201,1750.6939697221815,1836.7164921465967,1957.064799382716,AZE
1,2016.0,7.211943793911007,1673.6252327533577,1714.642827997489,1793.535115303983,AZE
2,2017.0,6.954667562122229,1637.2601426678802,1670.6183595087084,1770.5508908666263,AZE
3,2018.0,6.845585870497427,1589.6947722232348,1644.7046854582788,1732.7006884800935,AZE
4,2019.0,6.850923745129044,1535.905441445731,1599.3445764200214,1617.264402420611,AZE
5,2020.0,6.531482399603371,1531.0510355635356,1550.9234390735146,1617.205317982456,AZE
6,2021.0,2.5068931560807486,1528.6486068111456,1551.790346907994,1617.748355263158,AZE
0,2015.0,6.617021276595745,1730.1116625310174,1806.7825203252032,1804.5925659472423,NEP
1,2016.0,6.8696078431372545,1700.1396387504878,1768.1930751173709,1778.156845238095,NEP
2,2017.0,6.884033613445379,1673.929797979798,1750.2068273092368,1739.3144519356242,NEP
3,2018.0,7.1970502901353965,1623.7586352986134,1704.44200913242,1704.337358276644,NEP
4,2019.0,7.058700209643606,1576.598192851924,1638.6515005702881,1644.9599697885196,NEP
5,2020.0,6.5492610837438425,1557.9218318084486,1633.3077762923351,1644.3987915407854,NEP
6,2021.0,2.5299429657794676,1556.3472515856238,1609.5869565217392,1644.3987915407854,NEP
0,2015.0,6.5,1727.0,,,Ind
1,2016.0,6.5,1727.0,,,Ind
2,2017.0,6.5,1727.0,,,Ind
3,2018.0,6.5,1727.0,,,Ind
4,2019.0,6.5,1727.0,,,Ind
5,2020.0,6.5,1727.0,,,Ind
6,2021.0,2.5,1727.0,,,Ind
0,2015.0,7.447368421052632,1643.2061403508771,1804.75,1787.0,MDV
1,2016.0,7.482142857142857,1523.5216049382716,1804.75,1574.7136752136753,MDV
2,2017.0,6.683333333333334,1523.2097701149426,1669.5,1572.6153846153845,MDV
3,2018.0,6.863636363636363,1484.8489583333333,1669.6,1570.7692307692307,MDV
4,2019.0,6.5,1486.7005208333333,1671.1,1570.4807692307693,MDV
5,2020.0,6.8478260869565215,1474.6333333333334,1675.6,1552.9285714285713,MDV
6,2021.0,2.5,1474.4444444444443,1675.6,1552.9285714285713,MDV
0,2015.0,6.935344827586207,1849.8726309144072,1847.9843137254902,1879.4497807017542,NCA
1,2016.0,6.925266903914591,1804.6801910078227,1797.400684931507,1808.5264136904764,NCA
2,2017.0,6.865269461077844,1754.5698893698893,1758.1721088435374,1780.4806096681095,NCA
3,2018.0,6.661333333333333,1721.0484208074986,1723.3824704378396,1774.0806415806417,NCA
4,2019.0,6.767469879518072,1695.970240162037,1688.4398907103825,1724.747159090909,NCA
5,2020.0,6.7987152034261245,1678.809229767259,1661.6822916666667,1674.6821266968325,NCA
6,2021.0,2.5236139630390144,1676.1106492478227,1650.3374439461884,1657.241769547325,NCA
0,2015.0,7.253846153846154,1781.4041341583713,1734.302777777778,1751.2672926447574,THA
1,2016.0,7.0,1699.1419196860977,1649.94898989899,1720.180658436214,THA
2,2017.0,6.917525773195877,1642.1375272331154,1544.7808132343846,1598.0885416666667,THA
3,2018.0,7.027322404371585,1589.3639690827192,1466.3124781468532,1518.9579819277108,THA
4,2019.0,6.945555555555556,1547.3049138052847,1431.6988703510601,1447.5801124338623,THA
5,2020.0,6.598976921246728,1539.7275549188155,1414.30820749299,1442.8135750214697,THA
6,2021.0,2.524896265560166,1532.4152892561983,1412.4555921052631,1439.5515564202335,THA
0,2015.0,7.229083665338646,2017.62,1996.4222222222222,1819.3644781144783,MYA
1,2016.0,7.613981762917933,1998.8817581300814,1946.6227272727272,1832.6666666666667,MYA
2,2017.0,7.13681592039801,1980.1874480465501,1940.0916666666667,1867.8,MYA
3,2018.0,7.186241610738255,1936.0477910417305,1935.25,1818.9615384615386,MYA
4,2019.0,7.134375,1888.9334237736787,1898.045524691358,1809.31112444978,MYA
5,2020.0,6.520383693045564,1884.748549519586,1894.3996913580247,1806.4600840336134,MYA
6,2021.0,2.5,1884.7439024390244,1894.3796296296296,1806.453781512605,MYA
0,2015.0,6.75,1831.0849206349208,1873.5583333333334,1824.2787610619469,ESA
1,2016.0,6.901606425702811,1750.9798433048434,1856.703282828283,1820.4717391304348,ESA
2,2017.0,6.636531365313653,1726.5944010416667,1856.590909090909,1818.3189655172414,ESA
3,2018.0,6.732142857142857,1675.159656084656,1857.3219696969697,1819.4719827586207,ESA
4,2019.0,6.799410029498525,1643.7270940170938,1859.5151515151515,1777.6497395833333,ESA
5,2020.0,6.578082191780822,1632.6693627450982,1859.5151515151515,1693.8656746031747,ESA
6,2021.0,2.5,1632.9323529411765,1859.5151515151515,1694.0,ESA
0,2015.0,7.00219298245614,1970.783533653846,1919.270666221034,1912.5769607843138,SYR
1,2016.0,6.966911764705882,1921.5318405139833,1851.2108134920636,1821.9303140096617,SYR
2,2017.0,6.827181208053691,1894.4302503052502,1817.3336756780634,1808.9744372294374,SYR
3,2018.0,6.854466858789626,1871.9671125975472,1778.9133693045565,1748.354027777778,SYR
4,2019.0,6.794117647058823,1839.4019665683384,1728.7223134308038,1713.5299954431532,SYR
5,2020.0,6.51985111662531,1830.5638027675602,1705.1376352813854,1702.1464869281047,SYR
6,2021.0,2.5073349633251834,1827.971590909091,1704.9345238095239,1701.3566176470588,SYR
0,2015.0,6.626373626373627,1950.1571331290434,1947.8979166666668,2022.372807017544,YEM
1,2016.0,6.626315789473685,1945.3763736263736,1858.9794372294373,1961.7391304347825,YEM
2,2017.0,6.333951762523191,1945.043956043956,1802.378787878788,1962.9311594202898,YEM
3,2018.0,6.623762376237623,1929.718085106383,1780.2055555555555,1945.9166666666667,YEM
4,2019.0,6.847107438016529,1877.7699494949495,1676.3055555555554,1841.3781609195403,YEM
5,2020.0,6.5,1876.3492424242424,1674.905303030303,1841.169540229885,YEM
6,2021.0,2.5,1876.2727272727273,1674.3863636363637,1841.0,YEM
0,2017.0,11.0,2092.0,,2115.0,LCA
1,2018.0,6.5,2130.0833333333335,,2115.0,LCA
2,2019.0,10.785714285714286,1804.904761904762,,2115.0,LCA
3,2020.0,6.590909090909091,1732.7272727272727,1731.4428571428573,2115.0,LCA
4,2021.0,2.5,1732.7272727272727,1731.4285714285713,2115.0,LCA
0,2015.0,7.574626865671642,1939.752861952862,1828.95,1814.2,PAK
1,2016.0,7.244047619047619,1879.7907082876961,1750.7583333333332,1760.1041666666667,PAK
2,2017.0,6.828125,1858.2729468599034,1736.9494047619048,1800.1944444444443,PAK
3,2018.0,6.9186046511627906,1807.4453373015872,1675.439236111111,1650.885648148148,PAK
4,2019.0,6.875838926174497,1791.4010791366907,1652.244350282486,1669.1666666666665,PAK
5,2020.0,6.727528089887641,1800.9416666666666,1659.7791666666667,1629.2837301587304,PAK
6,2021.0,2.5166666666666666,1799.2269736842106,1659.7875,1629.0714285714287,PAK
0,2015.0,7.574712643678161,1664.9278100775193,1880.2142857142858,1705.5105466428995,SUR
1,2016.0,6.956730769230769,1620.2558333333334,1662.2722222222221,1613.7444444444443,SUR
2,2017.0,6.84453781512605,1569.2690058479532,1640.5882352941176,1594.5569620253164,SUR
3,2018.0,6.914965986394558,1501.9187206572772,1640.5588235294117,1594.5569620253164,SUR
4,2019.0,6.743589743589744,1483.7461368653421,1640.5588235294117,1594.5569620253164,SUR
5,2020.0,6.541420118343195,1472.5891719745223,1609.2385482734321,1516.2727272727273,SUR
6,2021.0,2.5,1472.6050955414012,1610.139534883721,1521.3232323232323,SUR
0,2015.0,7.687096774193549,2011.9380537400145,2002.4444444444443,1973.5833333333333,NGR
1,2016.0,7.505859375,1967.2531477566363,1997.6426426426428,1943.0400102212602,NGR
2,2017.0,7.0,1948.1400167520858,1995.2149702380952,1935.4927536231885,NGR
3,2018.0,6.945945945945946,1925.6092347392023,1927.041457519985,1926.537472035794,NGR
4,2019.0,6.694444444444445,1911.4879522379522,1917.0092592592591,1920.250303306036,NGR
5,2020.0,6.561611374407583,1900.0654485192836,1918.6125489343192,1911.6455801671539,NGR
6,2021.0,2.5163551401869158,1902.8627873563219,1920.5337837837837,1912.010152284264,NGR
0,2015.0,6.927083333333333,1823.779513888889,2335.9333333333334,1810.0,QAT
1,2016.0,6.68,1816.841836734694,2198.296296296296,1706.3578431372548,QAT
2,2017.0,6.5,1820.5051020408164,2035.138111888112,1782.0,QAT
